Date,EMA_9,EMA_21,EMA_50,EMA_200,Parkinson_Vol,YangZhang_Vol,Vol_Percentile,Vol_Regime,RSI,MACD,MACD_Signal,MACD_Hist,ADX,Plus_DI,Minus_DI,BB_Upper,BB_Middle,BB_Lower,BB_Width,ATR,Stoch_K,Stoch_D,Ichimoku_TK,Ichimoku_KJ,Ichimoku_SA,Ichimoku_SB,PSAR,AO,Williams_R,CCI,MFI,ROC,Hurst,VWAP,Efficiency_Ratio
2017-03-16,1213.240674,1218.986163,1216.215734,1230.431204,0.005440076,0.165291318,10.43622308,low,32.64843141,-3.446297808,-0.002649397,-3.443648411,21.09761064,19.58146419,32.88626645,1267.81982,1227.629999,1187.440178,6.547546234,13.31429618,45.29153628,19.88048427,1215.699951,1229.649963,1201.124969,1180.049988,1196.199951,-15.53676076,-54.70846372,-6.058015617,36.68041654,-2.083664066,,1352.166256,0.087662421
2017-03-17,1216.552549,1219.969244,1216.748452,1230.424924,0.005394798,0.163614013,9.381898455,low,34.73457213,-2.054041619,-0.412927841,-1.641113778,21.00825338,18.07968077,34.41885076,1266.905726,1227.120001,1187.334277,6.484406456,12.72144427,54.99188863,35.37101856,1213.799988,1229.649963,1205.350006,1183.900024,1196.903953,-10.88970086,-45.00811137,7.024427745,12.40177019,-1.52934384,,1352.16593,0.073504801
2017-03-18,1216.552549,1219.969244,1216.748452,1230.424924,0.005394798,0.163614013,9.381898455,low,34.73457213,-2.054041619,-0.412927841,-1.641113778,21.00825338,18.07968077,34.41885076,1266.905726,1227.120001,1187.334277,6.484406456,12.72144427,54.99188863,35.37101856,1213.799988,1229.649963,1205.350006,1183.900024,1196.903953,-10.88970086,-45.00811137,7.024427745,12.40177019,-1.52934384,,1352.16593,0.073504801
2017-03-19,1216.552549,1219.969244,1216.748452,1230.424924,0.005394798,0.163614013,9.381898455,low,34.73457213,-2.054041619,-0.412927841,-1.641113778,21.00825338,18.07968077,34.41885076,1266.905726,1227.120001,1187.334277,6.484406456,12.72144427,54.99188863,35.37101856,1213.799988,1229.649963,1205.350006,1183.900024,1196.903953,-10.88970086,-45.00811137,7.024427745,12.40177019,-1.52934384,,1352.16593,0.073504801
2017-03-20,1219.962035,1221.208401,1217.409296,1230.456516,0.005378755,0.163973309,9.266409266,low,39.3736192,-0.636706668,-0.457683607,-0.179023061,20.87614719,20.63579537,33.58377722,1266.523705,1226.920001,1187.316297,6.455792392,12.35715158,70.96768963,57.08370485,1215.299988,1229.649963,1207.800018,1183.900024,1197.593874,-6.898229262,-29.03231037,22.50607007,28.97748705,0.137994248,,1352.16565,0.148449433
2017-03-21,1225.189623,1223.471272,1218.534421,1230.612173,0.005697548,0.180920721,14.71885336,low,48.57431606,1.478147857,-0.070517314,1.548665171,20.85823156,26.77958738,27.00565868,1267.618547,1227.35,1187.081453,6.561868652,12.64286586,97.08171345,74.34709724,1221.149963,1229.649963,1213.200012,1183.900024,1199.06612,-0.86382554,-2.918286552,52.38153554,37.88997546,1.68094456,,1352.165524,0.481365365
2017-03-22,1230.011708,1225.819342,1219.740916,1230.798122,0.005652698,0.179553828,13.8292011,low,60.30803854,3.373516671,0.618289483,2.755227188,21.42021513,31.31929952,25.64732232,1269.631013,1228.215002,1186.798992,6.744097804,11.58571952,99.62485743,89.2247535,1222.849976,1229.649963,1214.400024,1183.900024,1201.888151,5.680886661,-0.375142568,86.3196147,44.75348714,2.025320443,,1352.165492,0.668850583
2017-03-23,1233.389371,1227.735768,1220.805979,1230.95834,0.005448377,0.170918316,10.73788546,low,63.30842844,4.628592664,1.420350119,3.208242544,22.2095715,32.90147575,23.76937588,1269.122101,1228.050006,1186.977911,6.688993924,11.02858189,95.12200149,97.27619079,1223.150024,1229.649963,1216.75,1183.900024,1205.697099,8.680304673,-4.877998507,75.65202466,57.70027523,2.617072625,,1352.165319,0.77661034
2017-03-24,1236.351487,1229.596148,1221.880253,1231.129898,0.005366838,0.169032597,8.915795267,low,64.68394908,5.662864677,2.268853031,3.394011646,23.27482504,35.56161092,25.29282949,1267.569629,1227.615002,1187.660376,6.50930896,10.36430141,97.56088623,97.43591505,1223.150024,1229.649963,1217.625,1183.900024,1209.201331,11.45412921,-2.439113766,86.00360016,54.43430291,3.285060089,,1352.165288,0.834795742
2017-03-25,1236.351487,1229.596148,1221.880253,1231.129898,0.005366838,0.169032597,8.915795267,low,64.68394908,5.662864677,2.268853031,3.394011646,23.27482504,35.56161092,25.29282949,1267.569629,1227.615002,1187.660376,6.50930896,10.36430141,97.56088623,97.43591505,1223.150024,1229.649963,1217.625,1183.900024,1209.201331,11.45412921,-2.439113766,86.00360016,54.43430291,3.285060089,,1352.165288,0.834795742
2017-03-26,1236.351487,1229.596148,1221.880253,1231.129898,0.005366838,0.169032597,8.915795267,low,64.68394908,5.662864677,2.268853031,3.394011646,23.27482504,35.56161092,25.29282949,1267.569629,1227.615002,1187.660376,6.50930896,10.36430141,97.56088623,97.43591505,1223.150024,1229.649963,1217.625,1183.900024,1209.201331,11.45412921,-2.439113766,86.00360016,54.43430291,3.285060089,,1352.165288,0.834795742
2017-03-27,1240.161195,1231.941955,1223.194754,1231.371392,0.005209152,0.168597378,6.98569857,low,75.66874108,6.983022499,3.211686924,3.771335575,24.923165,42.68706466,18.12447571,1267.164593,1227.515002,1187.865411,6.460139543,10.20715332,96.26028169,96.31438981,1227.699951,1229.649963,1220.400024,1183.900024,1212.425225,15.38706342,-3.739718305,119.5187009,71.83803883,4.407850875,,1352.164579,0.84935698
2017-03-28,1243.188966,1234.065418,1224.453785,1231.609488,0.005095706,0.167068357,5.112699285,low,82.49992371,7.929780319,4.155305603,3.774474716,27.30086831,45.15161646,13.98955491,1267.67583,1227.650006,1187.624182,6.5207223,9.650006975,96.09771977,96.63962923,1239.949951,1229.649963,1222.675018,1183.900024,1216.952697,18.57324542,-3.902280234,117.1149071,72.69401208,4.547355699,,1352.164392,0.861289021
2017-03-29,1245.231177,1235.82311,1225.588931,1231.826309,0.004929969,0.163379588,3.131868132,low,87.61045695,8.429605378,5.010165558,3.41943982,28.60740501,46.17696932,13.39897335,1268.450612,1227.875006,1187.299401,6.609077532,9.43572998,93.00824917,95.12208355,1242.049988,1229.649963,1222.675018,1183.900024,1221.027423,18.95325066,-6.991750826,101.8899285,0.131671374,4.24151688,,1350.273368,0.858292512
2017-03-30,1245.184942,1236.657372,1226.35015,1231.95739,0.004770868,0.154987714,2.251510159,low,79.73147896,8.055054911,5.619143429,2.435911482,28.89659327,44.3635082,16.43633129,1269.796247,1228.530005,1187.263763,6.717986882,9.821437291,79.14618795,89.41738563,1242.049988,1229.649963,1222.575012,1183.900024,1224.694676,18.83588903,-20.85381205,70.9210229,0.103894092,3.585986747,,1349.743908,0.419500205
2017-03-31,1245.607963,1237.624888,1227.171714,1232.110054,0.00470577,0.154510162,1.920965971,low,79.89340416,7.853287871,6.065972317,1.787315554,29.63044039,39.26237141,18.07662264,1271.693026,1229.620007,1187.546989,6.843255306,9.878583636,82.92295727,85.02579813,1242.049988,1229.649963,1225.875031,1187.100037,1227.995203,17.53118107,-17.07704273,58.31718668,0.087062432,3.933011766,,1349.658253,0.406031563
2017-04-01,1245.607963,1237.624888,1227.171714,1232.110054,0.00470577,0.154510162,1.920965971,low,79.89340416,7.853287871,6.065972317,1.787315554,29.63044039,39.26237141,18.07662264,1271.693026,1229.620007,1187.546989,6.843255306,9.878583636,82.92295727,85.02579813,1242.049988,1229.649963,1225.875031,1187.100037,1227.995203,17.53118107,-17.07704273,58.31718668,0.087062432,3.933011766,,1349.658253,0.406031563
2017-04-02,1245.607963,1237.624888,1227.171714,1232.110054,0.00470577,0.154510162,1.920965971,low,79.89340416,7.853287871,6.065972317,1.787315554,29.63044039,39.26237141,18.07662264,1271.693026,1229.620007,1187.546989,6.843255306,9.878583636,82.92295727,85.02579813,1242.049988,1229.649963,1225.875031,1187.100037,1227.995203,17.53118107,-17.07704273,58.31718668,0.087062432,3.933011766,,1349.658253,0.406031563
2017-04-03,1246.64638,1238.82263,1228.098316,1232.296024,0.004655736,0.147845264,1.645639057,low,81.30594548,7.884914403,6.429760734,1.455153668,30.84984706,41.95637675,14.13040978,1273.967322,1230.93501,1187.902697,6.991809027,9.857160296,88.50016276,83.52310266,1248.199951,1229.649963,1230.125031,1191.350037,1230.965678,15.30618071,-11.49983724,66.86261744,0.546740608,1.981251433,,1349.646642,0.401869265
2017-04-04,1248.317104,1240.2933,1229.153284,1232.521934,0.004541431,0.143334279,0.986842105,low,84.09934234,8.15487529,6.774783645,1.380091644,32.04341677,40.72572627,15.72577549,1276.566619,1232.930011,1189.293403,7.078521544,8.857160296,86.08914634,85.83742213,1249.5,1228.25,1232.274994,1193.5,1233.639105,14.66764778,-13.91085366,85.14317378,0.819491647,2.049109625,,1349.639912,0.257970809
2017-04-05,1247.733688,1240.757548,1229.790411,1232.650074,0.004693464,0.147121388,1.863013699,low,64.83516694,7.507640037,6.921354924,0.586285114,31.33731847,38.34428402,28.0684475,1277.164993,1234.775012,1192.385032,6.866025029,7.507158552,56.04715728,76.87882213,1249.5,1228.25,1232.274994,1193.5,1236.838419,13.23117927,-43.95284272,50.38628506,0.798516358,0.956553912,,1349.630747,0.095355063
2017-04-06,1248.24696,1241.625048,1230.59471,1232.825696,0.004766832,0.15081699,2.464403067,low,65.69677234,7.305874878,6.998258915,0.307615963,30.39577382,37.58850896,26.15244265,1277.2055,1237.170013,1197.134527,6.472107549,8.057155064,70.50149617,70.8792666,1249.5,1228.25,1234.974976,1193.5,1239.653814,13.93177095,-29.49850383,62.80528869,0.854739234,0.337057485,,1349.629112,0.078341532
2017-04-07,1249.457578,1242.777321,1231.524332,1233.039371,0.005143911,0.152672745,6.294471812,low,65.80155318,7.383627247,7.075332581,0.308294666,30.56500566,39.66992155,23.17357455,1276.651663,1239.850018,1203.048373,5.936467252,9.09286935,65.33971035,63.96278793,1253.899963,1232.649963,1234.974976,1193.5,1242.131362,16.41529828,-34.66028965,83.29862692,1.02062129,0.40022411,,1349.625045,0.132322879
2017-04-08,1249.457578,1242.777321,1231.524332,1233.039371,0.005143911,0.152672745,6.294471812,low,65.80155318,7.383627247,7.075332581,0.308294666,30.56500566,39.66992155,23.17357455,1276.651663,1239.850018,1203.048373,5.936467252,9.09286935,65.33971035,63.96278793,1253.899963,1232.649963,1234.974976,1193.5,1242.131362,16.41529828,-34.66028965,83.29862692,1.02062129,0.40022411,,1349.625045,0.132322879
2017-04-09,1249.457578,1242.777321,1231.524332,1233.039371,0.005143911,0.152672745,6.294471812,low,65.80155318,7.383627247,7.075332581,0.308294666,30.56500566,39.66992155,23.17357455,1276.651663,1239.850018,1203.048373,5.936467252,9.09286935,65.33971035,63.96278793,1253.899963,1232.649963,1234.974976,1193.5,1242.131362,16.41529828,-34.66028965,83.29862692,1.02062129,0.40022411,,1349.625045,0.132322879
2017-04-10,1249.786058,1243.533926,1232.292004,1233.219079,0.005151497,0.151033496,6.400437637,low,54.44838312,7.105123948,7.081290855,0.023833093,31.19896524,33.44817752,27.75854939,1274.854586,1242.285016,1209.715445,5.243494064,8.285723005,40.78952124,58.87690925,1253.899963,1232.649963,1233.674988,1194.799988,1245.906968,16.48000381,-59.21047876,48.30053573,1.015642909,0.336831429,,1349.623262,0.10213869
2017-04-11,1254.068836,1246.049019,1233.817806,1233.596998,0.005438572,0.162356084,11.09896118,low,64.97939336,8.409370139,7.346906711,1.062463428,32.27556984,39.77770564,23.85179412,1274.782453,1245.750012,1216.717572,4.661037959,9.642865862,93.39067356,66.50663505,1256.099976,1234.849976,1234.049988,1194.799988,1246.800049,17.10294046,-6.609326439,145.7225491,1.17241611,1.842653493,,1349.619947,0.256036672
2017-04-12,1258.315079,1248.708204,1235.44456,1234.011953,0.00496613,0.154181013,4.043715847,low,68.98393017,9.662455485,7.810016466,1.852439019,33.84275333,45.22151005,20.29087196,1272.498428,1249.510016,1226.521604,3.679588242,10.31429618,78.87947931,71.01989137,1261.899963,1240.649963,1231.749969,1194.799988,1246.800049,21.93323041,-21.12052069,229.733999,1.367280533,1.585154057,,1349.61642,0.340590454
2017-04-13,1263.832068,1252.089278,1237.423206,1234.528253,0.004898045,0.142555653,3.386127799,low,72.41377809,11.37968615,8.523950404,2.85573575,35.43375424,43.14221305,18.8667351,1278.144132,1252.480017,1226.815902,4.098127705,11.09286063,96.52361897,89.59792395,1265.299988,1241.899963,1231.599976,1195.700012,1253.694036,27.3491114,-3.476381029,245.1865724,1.728523416,2.437662264,,1349.610563,0.615036832
2017-04-14,1263.832068,1252.089278,1237.423206,1234.528253,0.004898045,0.142555653,3.386127799,low,72.41377809,11.37968615,8.523950404,2.85573575,35.43375424,43.14221305,18.8667351,1278.144132,1252.480017,1226.815902,4.098127705,11.09286063,96.52361897,89.59792395,1265.299988,1241.899963,1231.599976,1195.700012,1253.694036,27.3491114,-3.476381029,245.1865724,1.728523416,2.437662264,,1349.610563,0.615036832
2017-04-15,1263.832068,1252.089278,1237.423206,1234.528253,0.004898045,0.142555653,3.386127799,low,72.41377809,11.37968615,8.523950404,2.85573575,35.43375424,43.14221305,18.8667351,1278.144132,1252.480017,1226.815902,4.098127705,11.09286063,96.52361897,89.59792395,1265.299988,1241.899963,1231.599976,1195.700012,1253.694036,27.3491114,-3.476381029,245.1865724,1.728523416,2.437662264,,1349.610563,0.615036832
2017-04-16,1263.832068,1252.089278,1237.423206,1234.528253,0.004898045,0.142555653,3.386127799,low,72.41377809,11.37968615,8.523950404,2.85573575,35.43375424,43.14221305,18.8667351,1278.144132,1252.480017,1226.815902,4.098127705,11.09286063,96.52361897,89.59792395,1265.299988,1241.899963,1231.599976,1195.700012,1253.694036,27.3491114,-3.476381029,245.1865724,1.728523416,2.437662264,,1349.610563,0.615036832
2017-04-17,1268.945659,1255.481164,1239.461513,1235.07424,0.005001405,0.144143597,4.42139738,low,71.14424008,12.87461404,9.394083132,3.480530912,35.24335825,41.45875149,18.74602666,1283.743061,1255.460016,1227.176971,4.50560664,11.1642892,90.37430479,88.59246769,1268.900024,1245.5,1231.600006,1195.700012,1260.475224,32.43441629,-9.625695212,224.2176238,1.729668058,2.872187594,,1349.610127,0.621860119
2017-04-18,1273.496518,1258.773781,1241.510079,1235.63768,0.005155459,0.150687177,6.764866339,low,72.03381314,14.08260454,10.33178741,3.750817123,33.61254517,38.38864341,20.73466348,1289.029109,1258.365015,1227.70092,4.873640604,12.05714634,94.47398884,93.79063753,1268.900024,1245.800049,1228.199982,1196.700012,1267.340189,38.29676298,-5.526011158,168.6365097,1.727059797,3.751000094,,1349.60769,0.615036125
2017-04-19,1275.077219,1260.830712,1243.07439,1236.093027,0.004914596,0.130514121,3.489640131,low,65.38461538,14.04690373,11.07481068,2.972093055,31.68714512,35.35192292,19.85817728,1291.866556,1260.130017,1228.393478,5.03702608,13.09285191,76.11408006,86.9874579,1270.800049,1245.800049,1226.099976,1198.700012,1272.832161,40.57617547,-23.88591994,110.936272,6.761600777,2.733903171,,1349.60637,0.363636822
2017-04-20,1276.44178,1262.746104,1244.596964,1236.548818,0.004947113,0.131803153,3.814713896,low,72.20218728,13.89874038,11.63959662,2.259143764,31.5262682,36.71390868,14.39094868,1294.487743,1261.760016,1229.032289,5.187631044,12.60714286,77.0053441,82.53113767,1270.800049,1246.25,1225.774963,1200.549988,1294.800049,39.50264534,-22.9946559,90.34237236,30.66819172,2.486406649,,1349.605492,0.57480315
2017-04-21,1278.633429,1264.98737,1246.275516,1237.0548,0.005012544,0.134862577,4.738562092,low,73.23291403,14.06301422,12.12428014,1.938734082,32.50830133,40.26349293,13.17296862,1297.633977,1263.785016,1229.936055,5.356759358,12.47142683,85.71425205,79.6112254,1270.800049,1258.5,1222.674957,1203.349976,1294.428047,37.6070571,-14.28574795,98.18810854,72.95543807,2.581675252,,1349.602435,0.578782991
2017-04-22,1278.633429,1264.98737,1246.275516,1237.0548,0.005012544,0.134862577,4.738562092,low,73.23291403,14.06301422,12.12428014,1.938734082,32.50830133,40.26349293,13.17296862,1297.633977,1263.785016,1229.936055,5.356759358,12.47142683,85.71425205,79.6112254,1270.800049,1258.5,1222.674957,1203.349976,1294.428047,37.6070571,-14.28574795,98.18810854,72.95543807,2.581675252,,1349.602435,0.578782991
2017-04-23,1278.633429,1264.98737,1246.275516,1237.0548,0.005012544,0.134862577,4.738562092,low,73.23291403,14.06301422,12.12428014,1.938734082,32.50830133,40.26349293,13.17296862,1297.633977,1263.785016,1229.936055,5.356759358,12.47142683,85.71425205,79.6112254,1270.800049,1258.5,1222.674957,1203.349976,1294.428047,37.6070571,-14.28574795,98.18810854,72.95543807,2.581675252,,1349.602435,0.578782991
2017-04-24,1278.066753,1265.970341,1247.43334,1237.440325,0.005154747,0.1430135,6.913445836,low,63.24153912,13.10610235,12.32064458,0.785457766,30.99261966,35.4410683,19.76618535,1298.586417,1265.165021,1231.743624,5.283326042,13.44285366,63.3204979,75.34669802,1274.650024,1260.600037,1222.674957,1204.799988,1294.063485,32.63557811,-36.6795021,36.26183601,60.6431914,2.440984729,,1349.597796,0.299860734
2017-04-25,1275.573397,1265.936671,1248.145758,1237.720521,0.005371085,0.14678038,9.902067465,low,55.27887102,11.39334672,12.13518501,-0.74183829,29.17992987,30.38762213,20.72350159,1298.778789,1265.675018,1232.571247,5.231006467,13.82142857,43.62925537,64.22133511,1278.450012,1260.600037,1221.724976,1204.799988,1292.900946,28.03646743,-56.37074463,13.85689511,51.97274288,1.223700405,,1349.594919,0.184244079
2017-04-26,1272.878713,1265.587881,1248.692982,1237.963102,0.00538666,0.147528855,10.38607939,low,58.85468851,9.642403171,11.63662864,-1.994225469,30.38070468,31.78381018,16.27025707,1298.808346,1266.015015,1233.221683,5.180559674,13.21428571,31.87484741,46.27486689,1278.450012,1260.600037,1222.474976,1209.700012,1291.052887,23.04058156,-68.12515259,-11.34534541,49.72974866,0.621854935,,1349.585025,0.146537507
2017-04-27,1271.042961,1265.416251,1249.28149,1238.21919,0.005410966,0.148125604,10.81521739,low,57.36258371,8.288329748,10.96696886,-2.678639113,31.35566829,32.5281036,16.91009864,1298.808664,1266.530011,1234.251358,5.097179405,12.71428571,35.20812988,36.90407756,1278.450012,1266.75,1225.399963,1217.299988,1289.315713,18.38381132,-64.79187012,-9.803419644,50.05004769,1.007111808,,1349.583281,0.194632989
2017-04-28,1270.054364,1265.478407,1249.941039,1238.496611,0.005247648,0.144955041,8.527973927,low,56.59950981,7.324447051,10.2384645,-2.914017448,30.99526758,28.59792579,18.5917054,1298.23915,1267.58501,1236.930869,4.836620868,11.56428746,40.20818075,35.76371935,1276.899963,1266.75,1226.249969,1217.5,1287.682768,12.96674661,-59.79181925,-6.868896188,46.91890332,-0.401193815,,1349.582576,0.38521569
2017-04-29,1270.054364,1265.478407,1249.941039,1238.496611,0.005247648,0.144955041,8.527973927,low,56.59950981,7.324447051,10.2384645,-2.914017448,30.99526758,28.59792579,18.5917054,1298.23915,1267.58501,1236.930869,4.836620868,11.56428746,40.20818075,35.76371935,1276.899963,1266.75,1226.249969,1217.5,1287.682768,12.96674661,-59.79181925,-6.868896188,46.91890332,-0.401193815,,1349.582576,0.38521569
2017-04-30,1270.054364,1265.478407,1249.941039,1238.496611,0.005247648,0.144955041,8.527973927,low,56.59950981,7.324447051,10.2384645,-2.914017448,30.99526758,28.59792579,18.5917054,1298.23915,1267.58501,1236.930869,4.836620868,11.56428746,40.20818075,35.76371935,1276.899963,1266.75,1226.249969,1217.5,1287.682768,12.96674661,-59.79181925,-6.868896188,46.91890332,-0.401193815,,1349.582576,0.38521569
2017-05-01,1266.703501,1264.371284,1250.072765,1238.643909,0.00540838,0.154245318,10.74918567,low,51.11114947,5.464722039,9.283716007,-3.818993968,30.96080692,27.31564335,22.89079576,1297.81209,1267.88501,1237.95793,4.720787728,12.10715158,0.0,25.13877021,1270.650024,1266.75,1226.399994,1218.049988,1286.147801,9.464694393,-100.0,-54.1135584,48.15356127,-1.725084228,,1349.582269,0.594729444
2017-05-02,1264.382796,1263.528438,1250.26991,1238.807651,0.005351705,0.152910664,9.658166034,low,40.02477715,4.088980395,8.244768885,-4.15578849,30.51035573,18.40892967,26.8902026,1297.568561,1268.100006,1238.631451,4.647670539,10.86429269,8.944990089,16.38439028,1269.299988,1266.75,1226.399994,1219.799988,1283.519981,4.764981259,-91.05500991,-83.35582069,43.36351992,-2.395213333,,1349.581416,0.607974742
2017-05-03,1260.786241,1261.971309,1250.11815,1238.883197,0.005605541,0.156155009,14.15401302,low,33.05971164,2.270508866,7.049916881,-4.779408015,31.57847786,10.56021015,34.38503905,1298.176127,1267.670007,1237.163888,4.812943354,11.09286935,13.72559686,7.556862316,1263.049988,1266.75,1228.674957,1219.799988,1280.287978,0.293217558,-86.27440314,-119.0748131,35.97619589,-3.334884379,,1349.579429,0.597271118
2017-05-04,1253.928993,1258.746645,1249.191948,1238.759981,0.005704094,0.161292676,16.2601626,low,18.60454913,-0.76756062,5.486421381,-6.253982001,33.49749814,8.414042197,41.10163073,1301.065768,1266.725006,1232.384244,5.421975849,11.80002267,3.257855024,8.642813991,1250.549988,1259.5,1234.799957,1224.349976,1275.297415,-6.399714212,-96.74214498,-196.7799848,20.76400463,-5.047608085,,1349.578576,0.710257835
2017-05-05,1248.103204,1255.660591,1248.235403,1238.621076,0.005714232,0.158709087,16.35969664,low,15.19385963,-3.274676001,3.734201904,-7.008877906,36.66263201,4.095319177,41.50362666,1303.994657,1265.450006,1226.905355,6.091848845,11.68572998,0.889033565,5.957495149,1250.549988,1259.5,1235.849976,1224.349976,1268.14377,-13.74705739,-99.11096644,-184.9480251,19.216707,-4.417041869,,1349.578382,0.843667382
2017-05-06,1248.103204,1255.660591,1248.235403,1238.621076,0.005714232,0.158709087,16.35969664,low,15.19385963,-3.274676001,3.734201904,-7.008877906,36.66263201,4.095319177,41.50362666,1303.994657,1265.450006,1226.905355,6.091848845,11.68572998,0.889033565,5.957495149,1250.549988,1259.5,1235.849976,1224.349976,1268.14377,-13.74705739,-99.11096644,-184.9480251,19.216707,-4.417041869,,1349.578382,0.843667382
2017-05-07,1248.103204,1255.660591,1248.235403,1238.621076,0.005714232,0.158709087,16.35969664,low,15.19385963,-3.274676001,3.734201904,-7.008877906,36.66263201,4.095319177,41.50362666,1303.994657,1265.450006,1226.905355,6.091848845,11.68572998,0.889033565,5.957495149,1250.549988,1259.5,1235.849976,1224.349976,1268.14377,-13.74705739,-99.11096644,-184.9480251,19.216707,-4.417041869,,1349.578382,0.843667382
2017-05-08,1243.542573,1252.900541,1247.335977,1238.488529,0.005429334,0.155929826,11.5322144,low,13.51643929,-5.161735904,1.955014343,-7.116750247,40.29943777,4.174418056,39.25227674,1306.308834,1264.000006,1221.691178,6.694434823,11.46430315,2.031326294,2.059404961,1246.650024,1259.400024,1235.849976,1224.349976,1261.991635,-20.12324255,-97.96867371,-158.3140668,21.34628339,-4.415319019,,1349.577862,0.800318815
2017-05-09,1237.694068,1249.391406,1246.040451,1238.247847,0.005519755,0.161876424,12.93290043,low,13.41324938,-7.458871316,0.072237211,-7.531108527,44.16329514,4.322542335,44.1289785,1309.707523,1262.16001,1214.612496,7.534308372,11.07144601,0.408785733,1.109715197,1241.650024,1254.400024,1235.849976,1224.349976,1255.912973,-26.36823695,-99.59121427,-170.0400219,22.22794167,-5.678108917,,1349.577145,0.802818516
2017-05-10,1233.615264,1246.47401,1244.913376,1238.039411,0.005147322,0.149938321,6.598161168,low,15.71120341,-8.934303661,-1.729070964,-7.205232698,46.91161992,4.316976811,44.07215988,1310.813308,1259.465015,1208.116721,8.153984864,11.08571952,4.495977834,2.312029954,1241.650024,1254.400024,1238.924957,1224.349976,1248.368638,-31.19029649,-95.50402217,-140.2690566,23.58743029,-4.585358031,,1349.576845,0.706625899
2017-05-11,1231.432202,1244.312732,1244.042261,1237.88678,0.004983582,0.148379412,4.27027027,low,15.62154203,-9.557692307,-3.294795232,-6.262897075,49.70018462,2.427791039,44.88193454,1310.120057,1256.83501,1203.549962,8.479243046,10.88570731,13.83139554,6.245386369,1241.650024,1254.400024,1238.875,1224.349976,1242.182283,-32.735884,-86.16860446,-112.4479091,11.23201815,-3.389698581,,1349.576679,0.610121708
2017-05-12,1230.385752,1242.666115,1243.342563,1237.770493,0.004963041,0.146427469,3.997839006,low,21.16265206,-9.657980365,-4.567432259,-5.090548106,52.49659495,7.675442706,39.61995779,1306.967917,1253.850006,1200.732095,8.472769582,9.77142334,19.3957813,12.57438489,1235.099976,1254.400024,1238.875,1224.349976,1237.109472,-32.43323867,-80.6042187,-83.05123428,15.25638228,-2.844467563,,1349.576327,0.584190481
2017-05-13,1230.385752,1242.666115,1243.342563,1237.770493,0.004963041,0.146427469,3.997839006,low,21.16265206,-9.657980365,-4.567432259,-5.090548106,52.49659495,7.675442706,39.61995779,1306.967917,1253.850006,1200.732095,8.472769582,9.77142334,19.3957813,12.57438489,1235.099976,1254.400024,1238.875,1224.349976,1237.109472,-32.43323867,-80.6042187,-83.05123428,15.25638228,-2.844467563,,1349.576327,0.584190481
2017-05-14,1230.385752,1242.666115,1243.342563,1237.770493,0.004963041,0.146427469,3.997839006,low,21.16265206,-9.657980365,-4.567432259,-5.090548106,52.49659495,7.675442706,39.61995779,1306.967917,1253.850006,1200.732095,8.472769582,9.77142334,19.3957813,12.57438489,1235.099976,1254.400024,1238.875,1224.349976,1237.109472,-32.43323867,-80.6042187,-83.05123428,15.25638228,-2.844467563,,1349.576327,0.584190481
2017-05-15,1230.028596,1241.387375,1242.764422,1237.679244,0.004874261,0.14466353,3.18574514,low,26.34262237,-9.435036236,-5.540953054,-3.894083182,55.27789829,10.66145073,39.92225491,1302.29554,1250.810004,1199.324467,8.232351227,9.178562709,26.40137919,19.87618534,1234.900024,1254.400024,1238.875,1224.349976,1232.949767,-31.45883107,-73.59862081,-67.46453831,18.55594376,-2.77755614,,1349.576172,0.426600466
2017-05-16,1231.022877,1240.806705,1242.459935,1237.652585,0.004737994,0.138301804,2.266594711,low,33.29219154,-8.642299872,-6.161222418,-2.481077454,56.35862604,13.72847628,38.48467893,1296.115888,1247.975006,1199.834124,7.715039399,9.52142334,37.97465001,27.92393684,1226.900024,1254.400024,1243.274963,1227.349976,1214.0,-28.06911298,-62.02534999,-46.93550156,45.96069203,-2.456360176,,1349.575943,0.321600238
2017-05-17,1236.318302,1242.324277,1243.049742,1237.850072,0.004923934,0.150909523,3.613807983,low,46.96080097,-6.127850585,-6.154548051,0.026697466,55.07507923,25.59056758,33.66147093,1292.555819,1246.780005,1201.004191,7.343045892,10.88570731,78.66177503,47.67926808,1236.599976,1254.400024,1243.274963,1227.349976,1214.466001,-21.74676837,-21.33822497,18.03926203,31.20073483,0.335111387,,1349.575692,0.145478195
2017-05-18,1239.394632,1243.176611,1243.388966,1237.987882,0.005118933,0.152551348,6.199460916,low,43.16885463,-4.550689362,-5.833776313,1.283086951,54.46216491,24.40225909,31.45315445,1288.063157,1245.270001,1202.476846,6.872911998,11.64998954,68.17345006,61.6032917,1237.0,1254.400024,1245.474976,1230.299988,1216.255359,-15.43000022,-31.82654994,24.57350181,26.46330809,-0.2708967,,1349.575278,0.405144228
2017-05-19,1242.055696,1244.042369,1243.754102,1238.13427,0.0050465,0.149183641,5.441810345,low,49.67943451,-3.18338995,-5.303699041,2.12030909,53.84161389,26.87379351,26.94138146,1281.699511,1243.534998,1205.370484,6.13806823,10.57856097,84.13032863,76.98851791,1237.0,1254.400024,1251.274963,1236.099976,1218.880037,-10.7132414,-15.86967137,34.01869526,29.66987858,0.505449826,,1349.575143,0.453656949
